"created","text","url","latitude","longitude","retweets","favorites","source.r","hashtag","z"
2018-02-18 21:18:14,"@MoviePass you have not responded to my support question for several hours. I wanted to get a #BlackPanther ticket.<e2><80><a6> https://t.co/hEYkg0SHnW","https://twitter.com/zehammah/status/965334667309314053",NA,NA,0,1,"ANDROID","#blackpanther",1
2018-02-18 21:18:13,"Black panther movie was dope and moving I will watch it 5 more times #WakandaForever #BlackPanther","https://twitter.com/4getfulme/status/965334662552801280",NA,NA,1,2,"ANDROID","#blackpanther",1
2018-02-18 21:18:13,"#BlackPanther really made $387m like it was nothin. WHEN. WILL. YOUR. CAST. https://t.co/dWCXOWZxM8","https://twitter.com/MunaManeee/status/965334662439624704",NA,NA,7,12,"WEB","#blackpanther",1
2018-02-18 21:18:11,"#RT @MktgSciences: RT @marshawright: If you want to be #successful recharge your batteries and take a break<e2><80><a6> https://t.co/hLfxamneKX","https://twitter.com/Mktg_AE/status/965334656446009344",NA,NA,0,1,NA,"#blackpanther",1
2018-02-18 21:18:09,"@johncampea <ed><a0><bd><ed><b8><9e> I was so hopeful for DC &amp; JL.... #Marvel nothing but #Respect #TopDogs <ed><a0><bd><ed><b1><8d><ed><a0><bc><ed><bf><bb><ed><a0><bd><ed><b8><8e><ed><a0><bd><ed><b1><8f><ed><a0><bc><ed><bf><bb><ed><a0><bd><ed><b1><8f><ed><a0><bc><ed><bf><bb><ed><a0><bd><ed><b1><8f><ed><a0><bc><ed><bf><bb> W2G #WakandaForever #BlackPanther","https://twitter.com/Batman24_7/status/965334647218556928",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:18:09,"Either #BlackPanther #Shuri or #Killmonger... Probably Shuri. https://t.co/8xHWoj3FrR","https://twitter.com/weiser_david/status/965334646761426944",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:18:07,"I see everyone went to #wakanda this weekend! #BlackPanther #WakandaForever  https://t.co/0IhcR8tlCY","https://twitter.com/NVenable/status/965334637148024834",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:18:06,"Hey all--these are PM times! Just so you know.

#BlackPanther https://t.co/nV4cwuDpwO","https://twitter.com/IWriteAllDay_/status/965334634295910402",NA,NA,1,7,"IPHONE","#blackpanther",1
2018-02-18 21:18:06,"Me ignoring and avoiding all the think pieces concerning #BlackPanther https://t.co/DIyBWqdA2t","https://twitter.com/afreecanbebi/status/965334632865697795",NA,NA,0,2,"IPHONE","#blackpanther",1
2018-02-18 21:18:05,"I probably ought to be ashamed of how deeply attracted I still was to @michaelb4jordan as Killmonger tbh. Like, I w<e2><80><a6> https://t.co/8jMLAUrq2o","https://twitter.com/HiCandiB/status/965334631452233728",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:18:04,"This is a #Repost. #BlackPanther #WakandaForever #ForTheCulture https://t.co/W8mCxOzYM7","https://twitter.com/egoins13/status/965334626775465986",NA,NA,0,1,"ANDROID","#blackpanther",1
2018-02-18 21:18:04,"#BlackPanther is already my movie of the year. Idc !
One of the very best I've ever seen. 

It's worth the hype. #WakandaForever <ed><a0><bd><ed><b9><85><ed><a0><bc><ed><bf><bf><e2><80><8d><e2><99><82><ef><b8><8f>","https://twitter.com/cube_chedas/status/965334624900648960",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 21:18:03,"#blackpanther was amazing! <ed><a0><bd><ed><b8><8d>","https://twitter.com/x_HisFOREVER/status/965334620702167040",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:18:03,"Whoever said #BlackPanther was going to be a failure... check the numbers.

Source: https://t.co/E7SyKmMwsn https://t.co/4O1Vb99FBT","https://twitter.com/fluffyman85/status/965334620043661313",NA,NA,0,0,"WEB","#blackpanther",1
2018-02-18 21:18:03,"#BlackPanther was okay. Not up to the hype I was fed everywhere though. But it's a nice movie. You should watch it if you haven't.","https://twitter.com/EyramOsei/status/965334619964018688",NA,NA,0,1,"ANDROID","#blackpanther",1
2018-02-18 21:18:02,"#BlackPanther I<e2><80><99>m Ready https://t.co/MIDuuYadel","https://twitter.com/lnora99/status/965334618072408067",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:18:00,"#BlackPanther WAS SO GOOD!!!!! <ed><a0><bd><ed><b8><8d><ed><a0><bd><ed><b8><8d><ed><a0><bd><ed><b8><8d>","https://twitter.com/Coli_VolchokLMP/status/965334609343885312",NA,NA,0,0,"WEB","#blackpanther",1
2018-02-18 21:17:59,"I love this song!! #blackpanther #browncanmakegreentoo https://t.co/e9FEhZHSgX","https://twitter.com/raddoquaye/status/965334603941761025",NA,NA,0,3,"ANDROID","#blackpanther",1
2018-02-18 21:17:58,"#BlackPantherChallenge #BlackPanther #BlackPantherShowingOut #NBAAllStar #NYC #bookgiveaway Free ebook. https://t.co/oeRmP6vUGY","https://twitter.com/IBAFREEMAN/status/965334601060311046",NA,NA,0,0,"ANDROID","#blackpanther",1
2018-02-18 21:17:57,"It<e2><80><99>s been 3 days &amp; my head is still in Wakanda #BlackPanther https://t.co/RMxYSOcoUh","https://twitter.com/mstohl/status/965334596756807680",NA,NA,32,153,"IPHONE","#blackpanther",1
2018-02-18 21:17:57,"Put all my niggas in leading leading roles and big budget films. 

#BlackPanther
#BlackExcellence
https://t.co/HPOjGY0INv","https://twitter.com/JR_Bratton/status/965334596501065729",NA,NA,0,1,"ANDROID","#blackpanther",1
2018-02-18 21:17:56,"Check out #Marvel #Studios' Black Panther - Official Trailer  #BlackPanther <e2><96><ba> https://t.co/IszY8dOEuu https://t.co/81P5FzsAg4","https://twitter.com/RichFMXOfficial/status/965334592680005632",NA,NA,24,5,"WEB","#blackpanther",1
2018-02-18 21:17:55,"Representation matters! A movie with a black cast that weren<e2><80><99>t slaves, civil rights activists, athletes, drug deale<e2><80><a6> https://t.co/PJ2PhpywdW","https://twitter.com/DeElWatkins/status/965334587638468608",NA,NA,4,7,"IPHONE","#blackpanther",1
2018-02-18 21:17:55,"THE MOST SPECTACULAR MOVIE MY EYES HAVE EVER SEEN! #BlackPanther <ed><a0><bd><ed><b1><91>","https://twitter.com/iamValiente/status/965334587068035073",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 21:17:53,"who got the thread of #BlackPanther receipts? Box office, album sales, chart positions, number of impressions on th<e2><80><a6> https://t.co/XE9j62GGDc","https://twitter.com/MADBLACKTHOT/status/965334580348809217",NA,NA,31,246,"IPHONE","#blackpanther",1
2018-02-18 21:17:52,"#BlackPanther great movie!!","https://twitter.com/thecrew881/status/965334576573935616",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:17:52,"Yeah y<e2><80><99>all and these thinkpieces on #BlackPanther Doing to fucking much. Just like y<e2><80><99>all was doing to much during W<e2><80><a6> https://t.co/Grs5YPV1Dy","https://twitter.com/mjgchick/status/965334574359367680",NA,NA,1,0,"IPHONE","#blackpanther",1
2018-02-18 21:17:51,"#BlackPanther was amazing. That is all.","https://twitter.com/Emily_Leverett/status/965334571905675264",NA,NA,0,5,"WEB","#blackpanther",1
2018-02-18 21:17:50,"My peoples(lugbaras) it is #BlackPanther not black Panda....","https://twitter.com/Lady_Malaika/status/965334568856358915",NA,NA,3,14,"ANDROID","#blackpanther",1
2018-02-18 21:17:50,"Sunday is not over yet either. That $192mil figure will rise before midnight #BlackPanther","https://twitter.com/SLXO_111417/status/965334566817935360",NA,NA,1,3,"ANDROID","#blackpanther",1
2018-02-18 21:17:48,"Anyways no one speak to me until March unless you<e2><80><99>re talking about #BlackPanther","https://twitter.com/partypatil/status/965334560627191808",NA,NA,0,4,"IPHONE","#blackpanther",1
2018-02-18 21:17:46,"I love this girl! So young but wise! She knows who she is! #Shuri #BlackPanther https://t.co/xlNLSSFmVE","https://twitter.com/ardenrain/status/965334551181524993",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:17:45,"<ed><a0><bd><ed><ba><a8>New Blog Post<ed><a0><bd><ed><ba><a8>
I had to do my review on @theblackpanther. Link in my bio now.
#blackpanther #BlackPantherreview<e2><80><a6> https://t.co/m2htGCIqfr","https://twitter.com/Jaileneadriana/status/965334547738001409",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:17:43,"My #BlackPanther review: really very good but I thought there would be more panthers smh.","https://twitter.com/aurora_g96/status/965334539466891266",NA,NA,0,4,"IPHONE","#blackpanther",1
2018-02-18 21:17:42,"@SuperheroRTLIKE I loved him as #BlackPanther Marvel never miscasts! #WakandaForever","https://twitter.com/Tanner_Slavin/status/965334532273647622",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:17:35,"I need someone to make a gif of that shoulder shrug they were doing during the ritual in #blackpanther","https://twitter.com/wardy_san/status/965334503035084800",NA,NA,1,4,"IPHONE","#blackpanther",1
2018-02-18 21:17:34,"#BlackPanther was everything &amp; more <ed><a0><bd><ed><b6><a4>","https://twitter.com/_prettypurple7/status/965334500308811777",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:17:34,"Yee <ed><a0><be><ed><b4><98><ed><a0><bc><ed><bf><bf><ed><a0><be><ed><b4><98><ed><a0><bc><ed><bf><bf>Would be dope to work with Bro one day! ryancoogler #BlackPanther #Oakland #BayArea https://t.co/qPD6KZ52UC","https://twitter.com/iamrickyantonio/status/965334497964232704",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 21:17:33,"That line definitely hit me in the feels. #EricKilmonger #BlackPanther https://t.co/THjpbTKipM","https://twitter.com/Isis_Kain/status/965334496890576901",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 21:17:33,"#BlackPanther really exceeded my(ALREADY HIGH) expectations! I literally cried tears of joy while watching. Everyth<e2><80><a6> https://t.co/r4DByEaizY","https://twitter.com/Viva_La_Vee/status/965334496865345536",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:17:32,"Fun fact: Young and old King T<e2><80><99>Chaka look alike because they<e2><80><99>re real-life father and son: Jon and Atandwa Kani.<e2><80><a6> https://t.co/uvh6DKO1lA","https://twitter.com/danikwateng/status/965334493048557568",NA,NA,12768,30006,"IPHONE","#blackpanther",1
2018-02-18 21:17:30,"#BlackPanther Day! Think I<e2><80><99>m going to sneak in and watch it again after the first one!!","https://twitter.com/SolomonKingCali/status/965334481279205376",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:17:29,"Working on my General Okoye piece, 'Okoye Doesn't Play Nice' @DanaiGurira <e2><9c><8a><ed><a0><bc><ed><bf><be><e2><9d><a4><ed><a0><bd><ed><b6><a4><ed><a0><bd><ed><b2><9a> #BlackPanther #WakandaForever<e2><80><a6> https://t.co/vLEnzuNrBk","https://twitter.com/Melatonin_Goth/status/965334480247549954",NA,NA,0,1,"ANDROID","#blackpanther",1
2018-02-18 21:17:29,"#BlackPanther  This movie is an event that shouldn't be missed.  If you haven't seen it, I encourage you to make it<e2><80><a6> https://t.co/qa7MfDH75f","https://twitter.com/TcWashington3/status/965334480096546823",NA,NA,0,1,"WEB","#blackpanther",1
2018-02-18 21:17:28,"When that #BlackPanther album hits you, it must be blasted through the house. https://t.co/cYbT5cIQWj","https://twitter.com/superruiz93/status/965334474962677762",NA,NA,1,2,"ANDROID","#blackpanther",1
2018-02-18 21:17:27,"Okay so #BlackPanther was <ed><a0><bd><ed><b4><a5><ed><a0><bd><ed><b4><a5> Saw it with my fave! Thanks for letting me borrow the kid,<e2><80><a6> https://t.co/ruaqrGxQ5w","https://twitter.com/LILDonAIR/status/965334470613196801","40.14709635","-82.98658535",0,1,NA,"#blackpanther",1
2018-02-18 21:17:24,"Black Panther was awesome! #BlackPanther #Marvel https://t.co/Q4HUF7gKvy","https://twitter.com/rouzna1/status/965334457791275009",NA,NA,0,1,"ANDROID","#blackpanther",1
2018-02-18 21:17:24,"Heck, I may go watch #BlackPanther again tonight!
I saw it Friday! 
Its worth it! https://t.co/lW6iElmXHl","https://twitter.com/jjconceptsinc/status/965334456025436166",NA,NA,0,7,"ANDROID","#blackpanther",1
2018-02-18 21:17:22,"Well, we know what happened last time he was in a museum... #BlackPanther https://t.co/p5D4oRqhhb","https://twitter.com/ZaQHuynh/status/965334450169987073",NA,NA,1,5,"IPHONE","#blackpanther",1
2018-02-18 21:17:22,"me when anyone else says 'what are those' vs me when shuri said 'what are those' #BlackPanther https://t.co/Uwm6TrFyH3","https://twitter.com/goawayamy/status/965334449150939138",NA,NA,2,15,"ANDROID","#blackpanther",1
2018-02-18 21:17:19,"If you didn<e2><80><99>t like #BlackPanther you<e2><80><99>re a hater. Period.","https://twitter.com/steelei824/status/965334438891741184",NA,NA,0,5,"IPHONE","#blackpanther",1
2018-02-18 21:17:19,"Food for thought, #BlackPanther fans. Courtesy of @TheDCD. #GamersUnite https://t.co/sEUhMiJTOj","https://twitter.com/ARGpodcast/status/965334435817279489",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 21:17:19,"#BlackPanther is a hit in Africa! #blerd https://t.co/zg1MjDos68","https://twitter.com/POCGamer/status/965334435431370753",NA,NA,0,1,NA,"#blackpanther",1
2018-02-18 21:17:17,"#BlackPanther was really good.","https://twitter.com/JCapGLJ/status/965334428636631040",NA,NA,0,5,NA,"#blackpanther",1
2018-02-18 21:17:17,"On the Panther Path with Myla &amp; the #toddfam #blackpanther https://t.co/mszsclLd0U","https://twitter.com/LamarrTodd/status/965334426946285568",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 21:17:16,"Y<e2><80><99>all. I<e2><80><99>m reading about racism is embedded in higher education while listening to the sound score for<e2><80><a6> https://t.co/FN4iyUta0j","https://twitter.com/josejacobarce/status/965334425633546240",NA,NA,0,11,"IPHONE","#blackpanther",1
2018-02-18 21:17:15,"@Oprah #Blackpanther should be selected for preservation by the Library of Congress. The film will break the idea t<e2><80><a6> https://t.co/TG7cBIJxKH","https://twitter.com/AnimeTalkAT/status/965334418679312384",NA,NA,0,0,"WEB","#blackpanther",1
2018-02-18 21:17:14,"These are all PM times BTW.

#BlackPanther https://t.co/3bu24dtqja","https://twitter.com/IWriteAllDay_/status/965334415026081792",NA,NA,1,0,"IPHONE","#blackpanther",1
2018-02-18 21:17:13,"Oh....so...#BlackPanther is amazing.....Best #Marvel movie in a long time.","https://twitter.com/Conor_J_Canning/status/965334412815716352",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:17:12,"I need to hurry up &amp; see this #BlackPanther movie <ed><a0><bc><ed><bd><bf>","https://twitter.com/murdock1449/status/965334409477058563",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 21:17:12,"Went to see #BlackPanther over the weekend and, as a #MarvelUniverse fan, I can securely say that it was among the<e2><80><a6> https://t.co/zy0fxhdZ4a","https://twitter.com/Bri_JeSuis/status/965334408990547968",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:17:11,"#BlackPanther on pace for a record-breaking $192 mil 3-day total and a $218 mil holiday weekend haul.<e2><80><a6> https://t.co/FPicPZSMl6","https://twitter.com/WeAreCinemaniax/status/965334402791219200",NA,NA,0,1,"ANDROID","#blackpanther",1
2018-02-18 21:17:11,"#BlackPanther just as awesome on second viewing!","https://twitter.com/GeekBoyMusic/status/965334402699055109",NA,NA,0,2,"IPHONE","#blackpanther",1
2018-02-18 21:17:10,"<e2><80><9c>Guns... So primitive!<e2><80><9d> #BlackPanther #WakandaForever 
10/10 
Amazing cast <e2><9c><94><ef><b8><8f>
Lines delivered perfectly - and impactful <e2><9c><94><ef><b8><8f>","https://twitter.com/junokyr30/status/965334399335194627",NA,NA,0,1,NA,"#blackpanther",1
2018-02-18 21:17:10,"mood: 
#blackpanther https://t.co/BRf00LtTUx","https://twitter.com/iamMelsmith/status/965334397556809729",NA,NA,0,1,"WEB","#blackpanther",1
2018-02-18 21:17:08,"#BlackPanther blackpanther was amazing ;(","https://twitter.com/versausy/status/965334391575658496",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:17:06,"I just saw #BlackPanther and gosh, it was sooooo good! Is totally worth it! Huge congrats to the cast and #WakandaForever","https://twitter.com/Annie_gcmc/status/965334383023542273",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:17:05,"We seeing #BlackPanther tonight...so hyped. Hearing alot about Michael B Jordan's Killmonger...so I wanna see what he brings...","https://twitter.com/antman85/status/965334379361980416",NA,NA,0,1,NA,"#blackpanther",1
2018-02-18 21:17:04,"Cant wait to see this masterpiece. #BlackPanther","https://twitter.com/insfiringpaprik/status/965334375599616000",NA,NA,0,0,"ANDROID","#blackpanther",1
2018-02-18 21:17:03,"When a 1:30 matinee in Hazleton is packed you know you<e2><80><99>re doing something right #blackpanther","https://twitter.com/BarryV90/status/965334368003780608",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:17:02,"You need to pay more attention in class. Sheesh...
.
.
.
.
#blackincollege #blackatapwi #pwi #hbcu #pwiproblems<e2><80><a6> https://t.co/fcrRY5DwgO","https://twitter.com/blackatapwi/status/965334364111474688",NA,NA,1,0,NA,"#blackpanther",1
2018-02-18 21:17:00,"#BlackPantherSA #MuseAfrica #BlackPanther premieres in South Africa https://t.co/aVvEWJnEsc","https://twitter.com/NanaYaw18Me/status/965334357975162882",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 21:16:56,"So black folks just forgot about Blade huh? Or Kazaam? Or Steel? Have y'all forgot about The Meteor Man? Black peop<e2><80><a6> https://t.co/WmW0OGfgAz","https://twitter.com/Anthonys_Tweets/status/965334340967260160",NA,NA,0,0,"ANDROID","#blackpanther",1
2018-02-18 21:16:55,"My favorite memory when watching Black Panther is during the car chase scene with T'Challa does the flip after the<e2><80><a6> https://t.co/EebXKSXcUC","https://twitter.com/filmmaker37/status/965334337179783168",NA,NA,0,0,"WEB","#blackpanther",1
2018-02-18 21:16:54,"@Winston_Duke playing M'Baka in #BlackPanther stole the show. More M'Baka in @theblackpanther 2!!!! https://t.co/HaqN1hFUev","https://twitter.com/alexpatrone/status/965334333325225984",NA,NA,0,0,"WEB","#blackpanther",1
2018-02-18 21:16:50,"Going to see #BlackPanther again later today. Anybody wanna come??","https://twitter.com/WhoMEA/status/965334314874490886",NA,NA,0,4,"IPHONE","#blackpanther",1
2018-02-18 21:16:50,"JOIN @GeekVibesNation tonight for an all new episode of #GeekVibesLIVE #BlackPanther edition. Join them as they tal<e2><80><a6> https://t.co/i7nq5ZolkD","https://twitter.com/TNPPodcast/status/965334314341761024",NA,NA,2,5,"ANDROID","#blackpanther",1
2018-02-18 21:16:49,"Started as a quick bust to warm up but I got kinda overboard <ed><a0><bd><ed><b8><82> #BlackPanther #Tchalla https://t.co/BD61bGU4ma","https://twitter.com/PhilDL616/status/965334313071005696",NA,NA,28,93,"ANDROID","#blackpanther",1
2018-02-18 21:16:49,"Watch Now BLACK PANTHER || <ed><a0><bd><ed><b1><89> https://t.co/RrkO246iy6 <ed><a0><bd><ed><b1><88> || #blackpanther #BlackPantherMovie #FiftyShadesFreed<ef><b8><8f><e2><80><a6> https://t.co/QLku9wCemV","https://twitter.com/xtube_movie/status/965334309258215424",NA,NA,0,0,"ANDROID","#blackpanther",1
2018-02-18 21:16:48,"#BlackPanther is breaking all the box office records, largest debut ever for a February film and largest Presidents<e2><80><a6> https://t.co/lNdCHJLH6X","https://twitter.com/VA1DJWhiteMike/status/965334307136032770",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:16:48,"How I felt after walking out of #BlackPanther last night.  What an incredible movie. https://t.co/eiTxTgNrl4","https://twitter.com/Doc_Shades/status/965334305609220097",NA,NA,0,1,"ANDROID","#blackpanther",1
2018-02-18 21:16:47,"Went to see #BlackPanther today! It was amazing and so meaningful not just action with no depth. Also, I<e2><80><99>m naming my first born Shuri.","https://twitter.com/Eden_happy93/status/965334303625437184",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 21:16:47,"I love every second of #BlackPanther  and #Killmonger is the best MCU villain yet. Some of #Killmonger scenes broug<e2><80><a6> https://t.co/kcOJC8FhBk","https://twitter.com/DariusBlu/status/965334301519896576",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 21:16:46,"I'm pretty darn excited to go see the #BlackPanther ! #LongLiveTheKing https://t.co/fF6Okv9eQI","https://twitter.com/hasUnow/status/965334297505869824",NA,NA,0,6,"ANDROID","#blackpanther",1
2018-02-18 21:16:44,"Certain people got mad when #BlackPanther came out. <ed><a0><be><ed><b4><94><ed><a0><bd><ed><b6><95> 
They don't want to see you shinning. https://t.co/uZLl8BAP9a","https://twitter.com/RandomlyAimless/status/965334291168165888",NA,NA,0,0,"ANDROID","#blackpanther",1
2018-02-18 21:16:43,"#BlackPanther has revolutionized comic book movies and I'm here for it","https://twitter.com/Hatazgonnahate/status/965334285925408769",NA,NA,1,2,"ANDROID","#blackpanther",1
2018-02-18 21:16:43,"The Black Panther movie was amazingly powerful. #WakandaForever #Wakanda #BlackPantherMovie #BlackPantherSoLit<e2><80><a6> https://t.co/A7qW5mCIly","https://twitter.com/TheFallenOnes_1/status/965334284537094144",NA,NA,0,10,"ANDROID","#blackpanther",1
2018-02-18 21:16:40,"The latest The Roulefx Tribune! https://t.co/C88TdW3kPW #blackpanther #automation","https://twitter.com/roulefx/status/965334272964997120",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 21:16:40,"OH from the same source during the second #BlackPanther credits scene: <e2><80><9c>God, he just looks like a porn version of a Mel Gibson movie.<e2><80><9d>","https://twitter.com/ahab99/status/965334271798972417",NA,NA,0,1,NA,"#blackpanther",1
2018-02-18 21:16:39,"#BlackPanther lives up to the hype. Go see it. My hope is that moving forward we see every culture represented as r<e2><80><a6> https://t.co/LIaDLudd8C","https://twitter.com/glennurieta/status/965334271194992640",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:16:38,"I can<e2><80><99>t even begin to describe how epic #BlackPanther was","https://twitter.com/BWScript/status/965334266568638464",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:16:36,"I just rated #BlackPanther 5 out of 5 stars. What do you think? @Fandango https://t.co/eNuZdq1VKv","https://twitter.com/SantLs8ter950/status/965334258645716995",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:16:36,"I<e2><80><99>m still hyped...It<e2><80><99>s time for a trip HOME...#BlackPanther #General #WomenWarriors<e2><80><a6> https://t.co/4cYnCXEQy9","https://twitter.com/nolagrl4life/status/965334257802645504",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 21:16:36,"Accurate depiction of my brain word for word after watching #blackpanther","https://twitter.com/_mjm_20/status/965334255202193408",NA,NA,0,0,"WEB","#blackpanther",1
2018-02-18 21:16:35,"#RT @MktgSciences: RT @marshawright: If you want to be #successful recharge your batteries and take a break<e2><80><a6> https://t.co/gYHmjVGLYb","https://twitter.com/Mktg_B2B/status/965334253696364544",NA,NA,0,1,NA,"#blackpanther",1
2018-02-18 21:16:35,"@provenself LONG LIVE THE KING! #BlackPanther   its like Lion King of the MCU https://t.co/zzWWWQP1fw","https://twitter.com/AlyssaA1989/status/965334252203270144",NA,NA,0,0,"ANDROID","#blackpanther",1
2018-02-18 21:16:35,"I think the best part about seeing #blackpanther was seeing all the little black kids in the theater, and knowing t<e2><80><a6> https://t.co/o6xSyL9wlD","https://twitter.com/kathykimpel/status/965334251930501120",NA,NA,0,3,"IPHONE","#blackpanther",1
2018-02-18 21:16:34,"But what out Mozzy making it to the silver screen! Haha like #BLACKPANTHER just put on I can<e2><80><99>t even get enough","https://twitter.com/MisterBurk3/status/965334246394159104",NA,NA,0,3,"IPHONE","#blackpanther",1
2018-02-18 21:16:33,"Saw @theblackpanther on Friday with my school and it was amazing definitely one of the best @MarvelStudios films so<e2><80><a6> https://t.co/SiAgz8oqZb","https://twitter.com/jaydenfulton6/status/965334245723033602",NA,NA,0,2,"ANDROID","#blackpanther",1
2018-02-18 21:16:32,"Black Panther is now the 5th highest box office opening weekend of all time, surpassing Avengers Age of Ultron and<e2><80><a6> https://t.co/f6cA9GMFLK","https://twitter.com/chrisnayt/status/965334240215810049",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 21:16:31,"Ecstatic after seeing Black Panther tonight. Phenomenal. It<e2><80><99>s about time, Marvel it<e2><80><99>s about time. #Marvel #BlackPanther #Wakanda","https://twitter.com/MissCooperEng/status/965334237019820032",NA,NA,0,1,"IPHONE","#blackpanther",1
2018-02-18 21:16:30,"my delayed journal entry for day 17.
#blackhistorymonth #blackhistorymonth2018 #blackpanther #BlackPantherMovie<e2><80><a6> https://t.co/4lOoPNC1Nb","https://twitter.com/lillierees_tees/status/965334232603164672",NA,NA,1,3,"WEB","#blackpanther",1
2018-02-18 21:16:30,"Indeed. People are waking up to anti-Trump propaganda. @realDonaldTrump @JoyAnnReid @donlemon #SundayFunday #Trump<e2><80><a6> https://t.co/qCUf8ZW8kJ","https://twitter.com/TruthisAll1/status/965334232292839424",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:16:28,"I'm glad #BlackPanther was a great flick and all, but damn, I am thirsty for that #InfinityWar . Few more months of<e2><80><a6> https://t.co/xESvffy2Sw","https://twitter.com/ChettEyeKnight/status/965334224583778304",NA,NA,1,8,NA,"#blackpanther",1
2018-02-18 21:16:28,"Black Panther Time! #cjosirisjones #blackpanther #movienight #marriage #dating","https://twitter.com/CJosirisJones/status/965334224101396480",NA,NA,0,1,NA,"#blackpanther",1
2018-02-18 21:16:28,"#DAYTONA500 #MarchForOurLives #FakePresidentFacts wow #BlackPanther was like James Bond meets Star Wars meets Batma<e2><80><a6> https://t.co/UoIZ6mJwCP","https://twitter.com/DapperFapperDon/status/965334223509835776",NA,NA,0,0,NA,"#blackpanther",1
2018-02-18 21:16:27,"There is so much I love about #BlackPanther, regarding both the film itself and its already tremendous impact on cu<e2><80><a6> https://t.co/UNLBZqpbbn","https://twitter.com/MrJoshMills/status/965334220171223040",NA,NA,0,0,"WEB","#blackpanther",1
2018-02-18 21:16:26,"I<e2><80><99>ve seen #BlackPanther I am FLOORED this was so good I am shook.","https://twitter.com/dottweets/status/965334214513250307",NA,NA,0,2,"IPHONE","#blackpanther",1
2018-02-18 21:16:25,"#BlackPanther was absolutely amazing <ed><a0><bd><ed><b1><8f><ed><a0><bc><ed><bf><bd><ed><a0><bd><ed><b1><8f><ed><a0><bc><ed><bf><bd><ed><a0><bd><ed><b1><8f><ed><a0><bc><ed><bf><bd>","https://twitter.com/iDropDimes2/status/965334211614990336",NA,NA,0,0,"IPHONE","#blackpanther",1
2018-02-18 21:16:23,"holy shit! Within the MCU, this is the 2nd highest opening followed by the first Avengers. THEY DID THAT BITCHES!<e2><80><a6> https://t.co/gP2pNE69ab","https://twitter.com/ThisIsMeshxx/status/965334200634298368",NA,NA,0,0,"WEB","#blackpanther",1
2018-02-18 21:16:21,"Anybody else wish #Wakanda was a real place? 
No more living around racism. Women treated with respect and love.  M<e2><80><a6> https://t.co/HpwNMuJmiI","https://twitter.com/creativeizm/status/965334192656670725",NA,NA,0,0,"ANDROID","#blackpanther",1
2018-02-18 21:16:20,"This one is for wakanda!!<ed><a0><bd><ed><b9><85><ed><a0><bc><ed><bf><bf><e2><80><8d><e2><99><82><ef><b8><8f><ed><a0><bd><ed><b9><85><ed><a0><bc><ed><bf><bf><e2><80><8d><e2><99><82><ef><b8><8f>
#jaajomonday #allthestars #blackpanther #kendricklamar<e2><80><a6> https://t.co/eWLVM1C4aZ","https://twitter.com/Jaajodance/status/965334188302970880",NA,NA,0,0,NA,"#blackpanther",1
